UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rollmean_5,Air temperature [K]_rollstd_5,Air temperature [K]_rollvar_5,Air temperature [K]_rollmean_10,Air temperature [K]_rollstd_10,Air temperature [K]_rollvar_10,Process temperature [K]_rollmean_5,Process temperature [K]_rollstd_5,Process temperature [K]_rollvar_5,Process temperature [K]_rollmean_10,Process temperature [K]_rollstd_10,Process temperature [K]_rollvar_10,Rotational speed [rpm]_rollmean_5,Rotational speed [rpm]_rollstd_5,Rotational speed [rpm]_rollvar_5,Rotational speed [rpm]_rollmean_10,Rotational speed [rpm]_rollstd_10,Rotational speed [rpm]_rollvar_10,Torque [Nm]_rollmean_5,Torque [Nm]_rollstd_5,Torque [Nm]_rollvar_5,Torque [Nm]_rollmean_10,Torque [Nm]_rollstd_10,Torque [Nm]_rollvar_10,Tool wear [min]_rollmean_5,Tool wear [min]_rollstd_5,Tool wear [min]_rollvar_5,Tool wear [min]_rollmean_10,Tool wear [min]_rollstd_10,Tool wear [min]_rollvar_10,Air temperature [K]_rollmin_5,Air temperature [K]_rollmax_5,Air temperature [K]_rollmin_10,Air temperature [K]_rollmax_10,Process temperature [K]_rollmin_5,Process temperature [K]_rollmax_5,Process temperature [K]_rollmin_10,Process temperature [K]_rollmax_10,Rotational speed [rpm]_rollmin_5,Rotational speed [rpm]_rollmax_5,Rotational speed [rpm]_rollmin_10,Rotational speed [rpm]_rollmax_10,Torque [Nm]_rollmin_5,Torque [Nm]_rollmax_5,Torque [Nm]_rollmin_10,Torque [Nm]_rollmax_10,Tool wear [min]_rollmin_5,Tool wear [min]_rollmax_5,Tool wear [min]_rollmin_10,Tool wear [min]_rollmax_10
8420,L55599,L,299.0,310.3,1431,39.9,157,0,0,0,0,0,0,298.84,0.11401754247109,0.012999999991146812,298.71000000000004,0.15951314820895382,0.02544444445153167,310.12,0.14832396975323014,0.022000000003357133,309.91,0.2558211180799249,0.06544444445566287,1625.0,224.54064220091402,50418.499999998894,1574.7,206.54891806919318,42662.455555554276,35.62,11.37440108313405,129.37700000000106,37.980000000000004,11.46180129337841,131.37288888889103,150.6,5.412947441091037,29.30000000001401,143.6,8.630694577432864,74.48888888892904,298.7,299.0,298.5,299.0,309.9,310.3,309.5,310.3,1431.0,1971.0,1314.0,1971.0,23.2,53.0,20.1,53.0,144.0,157.0,132.0,157.0
8421,L55600,L,298.9,310.4,1546,37.7,159,0,0,0,0,0,0,298.88,0.08366600260213004,0.006999999991419632,298.75,0.15092308565855292,0.022777777784698906,310.21999999999997,0.13038404811868884,0.01700000000381657,310.0,0.25385910355076025,0.06444444445559562,1647.4,205.50255472864296,42231.2999999989,1574.5,206.5786102727505,42674.72222222094,32.56,6.575560812584772,43.23800000000051,37.3,11.231404384334459,126.14444444444732,153.6,4.9799598391970346,24.800000000015352,146.3,8.819800955176706,77.78888888893594,298.8,299.0,298.6,299.0,310.1,310.4,309.7,310.4,1431.0,1971.0,1314.0,1971.0,23.2,39.9,20.1,53.0,147.0,159.0,134.0,159.0
8422,L55601,L,298.9,310.3,1496,36.3,161,0,0,0,0,0,0,298.9,0.07071067805895469,0.0049999999915571365,298.78,0.1475729574975492,0.02177777778457346,310.26,0.11401754252747454,0.013000000004004465,310.05,0.2592724864565061,0.06722222223333912,1629.6,215.85249593182584,46592.29999999889,1574.5,206.5786102727505,42674.72222222094,33.56,6.714759861677906,45.08800000000069,37.160000000000004,11.234589445102255,126.216000000003,156.4,4.219004621947768,17.80000000001663,149.0,8.768630958647018,76.8888888889429,298.8,299.0,298.6,299.0,310.1,310.4,309.7,310.4,1431.0,1971.0,1314.0,1971.0,23.2,39.9,20.1,53.0,150.0,161.0,136.0,161.0
8423,H37836,H,298.9,310.3,1243,63.0,163,0,0,0,0,0,0,298.91999999999996,0.04472135945715224,0.00199999999169582,298.81,0.13703203196496538,0.018777777784447294,310.3,0.07071067814832353,0.005000000004195799,310.11,0.2378141197797788,0.05655555556663097,1537.4,268.22993867202615,71947.2999999989,1567.4,217.46018792719767,47288.93333333213,40.019999999999996,14.40683865391717,207.5570000000019,38.49,13.452422334533965,180.96766666666826,159.0,3.1622776601711973,10.000000000017822,151.7,8.472832400617277,71.78888888894991,298.9,299.0,298.6,299.0,310.2,310.4,309.7,310.4,1243.0,1971.0,1243.0,1971.0,23.2,63.0,20.1,63.0,155.0,163.0,139.0,163.0
8424,L55603,L,299.0,310.4,1452,46.2,168,0,0,0,0,0,0,298.93999999999994,0.05477225567597397,0.0029999999918342624,298.85,0.1269295517900167,0.016111111117614527,310.34000000000003,0.05477225579055537,0.003000000004386026,310.18,0.20439612958371633,0.041777777788803365,1433.6,115.32692660432302,13300.29999999891,1570.4,215.428874573486,46409.59999999877,44.620000000000005,10.95111866431931,119.92700000000274,38.14,13.170944452763429,173.47377777777976,161.6,4.219004621948047,17.80000000001898,154.6,8.604908160144014,74.04444444451305,298.9,299.0,298.6,299.0,310.3,310.4,309.8,310.4,1243.0,1546.0,1243.0,1971.0,36.3,63.0,20.1,63.0,157.0,168.0,142.0,168.0
8425,L55604,L,299.1,310.6,1380,44.7,170,0,0,0,0,0,0,298.9599999999999,0.08944271905512027,0.007999999991973174,298.9,0.11547005386517929,0.013333333339627409,310.4,0.12247448715823693,0.015000000004673143,310.26,0.19550504400959903,0.038222222233195255,1423.4,117.84226745951094,13886.799999998912,1524.2,199.67406775375852,39869.73333333255,45.58,10.639877818847493,113.2070000000029,40.6,11.634909157836622,135.3711111111105,164.2,4.65832587954301,21.700000000020154,157.4,8.60490816014444,74.04444444452037,298.9,299.1,298.7,299.1,310.3,310.6,309.9,310.6,1243.0,1546.0,1243.0,1971.0,36.3,63.0,23.2,63.0,159.0,170.0,144.0,170.0
8426,L55605,L,299.2,310.6,1567,38.4,172,0,0,0,0,0,0,299.02,0.13038404807484688,0.016999999992383982,298.95,0.12692955178836163,0.016111111117194377,310.44,0.15165750889706459,0.023000000004863227,310.33000000000004,0.17669811044022093,0.03122222223314451,1427.6,123.54068155874371,15262.299999998919,1537.5,197.41510130236063,38972.72222222131,45.72,10.514133345169395,110.54700000000295,39.14,10.791478119331055,116.45600000000094,166.8,4.6583258795431375,21.700000000021344,160.2,8.310635755870303,69.06666666674995,298.9,299.2,298.8,299.2,310.3,310.6,310.1,310.6,1243.0,1567.0,1243.0,1971.0,36.3,63.0,23.2,63.0,161.0,172.0,147.0,172.0
8427,L55606,L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,299.06,0.11401754247772135,0.012999999992658991,298.98,0.12292725945481145,0.01511111111707053,310.48,0.13038404812342974,0.017000000005052845,310.37,0.16363916948174065,0.026777777788673837,1454.0,152.51721214341322,23261.499999998916,1541.8,199.0264080746828,39611.51111111016,45.64,10.604857377636105,112.46300000000294,39.6,10.514645870298164,110.55777777777824,169.4,4.2190046219484705,17.800000000022553,162.9,7.922541679710942,62.76666666675706,298.9,299.2,298.8,299.2,310.3,310.6,310.1,310.6,1243.0,1628.0,1243.0,1971.0,35.9,63.0,23.2,63.0,163.0,174.0,150.0,174.0
8428,L55607,L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,299.1,0.07071067806870586,0.00499999999293616,299.01,0.11005049348796637,0.01211111111694493,310.5,0.10000000002575385,0.01000000000515077,310.4,0.13333333337412706,0.017777777788656104,1506.4,96.69177834748369,9349.299999998915,1521.9,190.78460804442773,36398.76666666592,42.260000000000005,4.784662997537271,22.893000000002345,41.14,10.189013691226391,103.81599999999884,172.0,3.162277660172134,10.000000000023745,165.5,7.472170590493141,55.83333333343061,299.0,299.2,298.9,299.2,310.4,310.6,310.2,310.6,1380.0,1628.0,1243.0,1971.0,35.9,46.2,23.2,63.0,168.0,176.0,155.0,176.0
8429,M23288,M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,299.1,0.07071067806870586,0.00499999999293616,299.02,0.1032795559268982,0.010666666672457295,310.48,0.13038404812342974,0.017000000005052845,310.40999999999997,0.11972190001919035,0.01433333334420501,1581.4,165.14932636858953,27274.299999998904,1507.5,155.2455044974445,24101.166666666064,38.620000000000005,7.299794517656073,53.28700000000166,41.620000000000005,9.326521323623204,86.98399999999833,174.0,3.162277660172273,10.000000000024626,167.8,7.4206917916572985,55.06666666677001,299.0,299.2,298.9,299.2,310.3,310.6,310.3,310.6,1380.0,1827.0,1243.0,1827.0,28.0,46.1,28.0,63.0,170.0,178.0,157.0,178.0
8430,L55609,L,299.0,310.3,1577,40.0,181,0,0,0,0,0,0,299.08000000000004,0.083666002610356,0.006999999992796098,299.02,0.1032795559268982,0.010666666672457295,310.42,0.13038404812231805,0.017000000004762945,310.40999999999997,0.11972190001919035,0.01433333334420501,1620.8,123.28097987929402,15198.199999998897,1522.1,154.11283744927258,23750.766666665913,37.68,6.589157761049699,43.41700000000148,41.63,9.324525606044315,86.94677777777609,176.2,3.492849839318262,12.20000000002561,170.2,7.420691791657721,55.066666666776285,299.0,299.2,298.9,299.2,310.3,310.6,310.3,310.6,1505.0,1827.0,1243.0,1827.0,28.0,46.1,28.0,63.0,172.0,181.0,159.0,181.0
8431,L55610,L,298.9,310.2,1304,57.2,183,0,0,0,0,0,0,299.02000000000004,0.08366600260785408,0.006999999992377446,299.02000000000004,0.1032795559268982,0.010666666672457295,310.34000000000003,0.11401754252911946,0.013000000004379564,310.39,0.1370320319803367,0.018777777788660018,1568.2,190.01763076093468,36106.699999998906,1497.9,168.29105079527335,28321.87777777727,41.44,10.994225757187367,120.87300000000215,43.58,10.389503249808147,107.94177777777404,178.4,3.6469165057657444,13.300000000026628,172.6,7.2755297630790565,52.93333333344919,298.9,299.1,298.9,299.2,310.2,310.5,310.2,310.6,1304.0,1827.0,1243.0,1827.0,28.0,57.2,28.0,63.0,174.0,183.0,161.0,183.0
8432,H37845,H,298.9,310.1,1324,54.6,185,0,0,0,0,0,0,298.97999999999996,0.08366600260617084,0.006999999992095786,299.02000000000004,0.1032795559268982,0.010666666672457295,310.26,0.11401754252744682,0.013000000003998145,310.37,0.1636391694817271,0.026777777788669403,1507.4,213.30799328670014,45500.29999999891,1480.7,177.06750125305226,31352.899999999667,45.18000000000001,11.790335024926254,139.01200000000276,45.410000000000004,10.574755053637826,111.82544444443876,180.6,3.646916505765883,13.300000000027637,175.0,6.976149845494205,48.666666666788814,298.9,299.1,298.9,299.2,310.1,310.4,310.1,310.6,1304.0,1827.0,1243.0,1827.0,28.0,57.2,28.0,63.0,176.0,185.0,163.0,185.0
8433,L55612,L,298.8,310.0,1537,39.9,190,0,0,0,0,0,0,298.91999999999996,0.08366600260362306,0.006999999991669461,299.01,0.11972189999814388,0.014333333339165564,310.18,0.13038404811794718,0.017000000003623165,310.34000000000003,0.20110804174709193,0.040444444455350066,1513.8,213.69768365613817,45666.699999998906,1510.1,156.418562410815,24466.766666666033,43.94,11.993664994487823,143.84800000000257,43.1,8.65396505141475,74.89111111110788,183.4,4.5055521304307335,20.300000000028923,177.7,7.040359839297704,49.566666666795996,298.8,299.0,298.8,299.2,310.0,310.3,310.0,310.6,1304.0,1827.0,1304.0,1827.0,28.0,57.2,28.0,57.2,178.0,190.0,168.0,190.0
8434,M23293,M,298.8,310.1,1501,48.7,192,0,0,0,0,0,0,298.88,0.08366600260192454,0.006999999991385244,298.99,0.13703203196221525,0.01877777778369358,310.14,0.11401754252497309,0.013000000003434048,310.31,0.21317702609653202,0.04544444445536149,1448.6,125.97737892176873,15870.299999998902,1515.0,155.15870011772313,24074.222222221535,48.08,8.035359357241171,64.56700000000325,43.35,8.788534197084848,77.23833333332983,186.2,4.65832587954409,21.700000000030215,180.1,7.445356494719987,55.433333333469086,298.8,299.0,298.8,299.2,310.0,310.3,310.0,310.6,1304.0,1577.0,1304.0,1827.0,39.9,57.2,28.0,57.2,181.0,192.0,170.0,192.0
8435,M23294,M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,298.82,0.08366600259937676,0.006999999990958918,298.95,0.15811388302765336,0.02500000000608245,310.06,0.1140175425233229,0.013000000003057744,310.24,0.2221110833440634,0.049333333344273485,1464.0,148.32228423267657,21999.499999998898,1542.4,152.84574649698715,23361.82222222126,45.9,11.504998913515937,132.36500000000288,41.790000000000006,9.843491927833917,96.89433333333147,189.0,4.9497474683090115,24.500000000031466,182.6,7.862710869818668,61.82222222236463,298.7,298.9,298.7,299.2,309.9,310.2,309.9,310.6,1304.0,1654.0,1304.0,1827.0,29.1,57.2,28.0,57.2,183.0,195.0,172.0,195.0
8436,M23295,M,298.7,310.0,1519,38.1,198,0,0,0,0,0,0,298.78,0.08366600259767823,0.006999999990674701,298.9,0.1490711985210942,0.022222222228515484,310.02,0.08366600267056327,0.007000000002870701,310.18,0.1932183566442103,0.03733333334428925,1507.0,118.50949329061743,14044.499999998898,1537.6,152.74102992392486,23329.822222221308,42.08,9.869751769928271,97.41200000000224,41.76,9.855421519820018,97.1293333333315,192.0,4.949747468309145,24.500000000032788,185.2,8.256983576217598,68.17777777792715,298.7,298.9,298.7,299.1,309.9,310.1,309.9,310.5,1324.0,1654.0,1304.0,1827.0,29.1,54.6,28.0,57.2,185.0,198.0,174.0,198.0
8437,L55616,L,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,298.74,0.054772255662785305,0.002999999990389517,298.86,0.14298407061944465,0.020444444450906332,309.98,0.08366600266942356,0.007000000002679991,310.12,0.1751190071855098,0.030666666677638628,1516.4,100.92472442369561,10185.7999999989,1511.9,157.39084400871963,24771.87777777711,41.42,8.884368294932518,78.93200000000212,43.3,10.039477631386388,100.79111111110765,195.2,4.438468204238284,19.70000000003422,187.9,8.595218308916559,73.87777777793444,298.7,298.8,298.7,299.1,309.9,310.1,309.9,310.4,1371.0,1654.0,1304.0,1827.0,29.1,51.3,28.0,57.2,190.0,201.0,176.0,201.0
8438,L55617,L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,298.72,0.04472135944092959,0.001999999990244822,298.82,0.12292725945753076,0.015111111117739086,309.94,0.11401754252083482,0.013000000002490375,310.06,0.17126976774761377,0.029333333344321557,1445.2,178.5110640828711,31866.199999998906,1479.5,189.1197445476739,35766.277777777424,46.620000000000005,13.941735903394637,194.37200000000308,45.279999999999994,12.341600832594839,152.3151111111056,197.8,4.4384682042384185,19.70000000003541,190.6,8.682037651262622,75.37777777794177,298.7,298.8,298.7,299.0,309.8,310.1,309.8,310.3,1181.0,1654.0,1181.0,1827.0,29.1,65.9,28.0,65.9,192.0,203.0,178.0,203.0
8439,L55618,L,298.6,309.8,1469,42.8,205,0,0,0,0,0,0,298.67999999999995,0.04472135943769475,0.0019999999899554892,298.78000000000003,0.12292725945819766,0.015111111117903047,309.88,0.08366600266658916,0.007000000002205704,310.01000000000005,0.16633299936472873,0.02766666667766685,1438.8,176.5734974451118,31178.199999998906,1443.7,144.6966558778129,20937.12222222221,45.44,13.97132778228336,195.19800000000288,46.76,10.83453326687883,117.38711111110405,200.4,3.9749213828749643,15.800000000036619,193.3,8.525126261701299,72.67777777794916,298.6,298.7,298.6,299.0,309.8,310.0,309.8,310.3,1181.0,1654.0,1181.0,1654.0,29.1,65.9,29.1,65.9,195.0,205.0,181.0,205.0
8440,L55619,L,298.6,309.8,1637,34.6,207,0,0,0,0,0,0,298.65999999999997,0.0547722556574983,0.002999999989810354,298.74,0.10749677000967377,0.011555555562512698,309.86,0.08944271911179968,0.008000000002112297,309.96,0.14298407063534668,0.02044444445545381,1435.4,171.48411005104495,29406.799999998897,1449.7,151.90278323834454,23074.455555555483,46.540000000000006,12.502519746035318,156.31300000000306,46.22,11.33203914179194,128.4151111111046,202.8,3.492849839319998,12.200000000037736,195.9,8.319321553545677,69.21111111128965,298.6,298.7,298.6,298.9,309.8,310.0,309.8,310.2,1181.0,1637.0,1181.0,1654.0,34.6,65.9,29.1,65.9,198.0,207.0,183.0,207.0
8441,L55620,L,298.6,309.8,1370,56.0,0,0,0,0,0,0,0,298.64,0.05477225565618416,0.002999999989666398,298.71,0.09944289263679323,0.009888888895972786,309.82000000000005,0.044721359571520784,0.0020000000019252534,309.92,0.12292725947539129,0.015111111122130177,1405.6,166.18904897735862,27618.7999999989,1456.3,146.1954931665887,21373.122222222086,50.120000000000005,12.035655362297627,144.85700000000364,46.1,11.20852849892013,125.63111111110473,163.2,91.25897216164567,8328.200000000019,177.6,62.791011387866966,3942.711111111239,298.6,298.7,298.6,298.9,309.8,309.9,309.8,310.1,1181.0,1637.0,1181.0,1654.0,34.6,65.9,29.1,65.9,0.0,207.0,0.0,207.0
8442,L55621,L,298.6,309.9,1630,30.6,2,0,0,0,0,0,0,298.62,0.04472135943286632,0.0019999999895236216,298.67999999999995,0.0788810638203803,0.006222222229434911,309.82,0.044721359571520784,0.0020000000019252534,309.9,0.10540925539123712,0.011111111122135052,1457.4,191.19178852659675,36554.2999999989,1486.9,147.44599764734815,21740.3222222218,45.980000000000004,14.776400102866832,218.34200000000294,43.7,11.742988451743189,137.89777777777388,123.4,111.74658831481166,12487.300000000001,159.3,83.61027315933045,6990.677777777854,298.6,298.7,298.6,298.8,309.8,309.9,309.8,310.1,1181.0,1637.0,1181.0,1654.0,30.6,65.9,29.1,65.9,0.0,207.0,0.0,207.0
8443,L55622,L,298.6,310.0,1517,39.0,4,0,0,0,0,0,0,298.6,0.0,0.0,298.66,0.06992058993020404,0.004888888896187752,309.86,0.08944271911179968,0.008000000002112297,309.9,0.10540925539123712,0.011111111122135052,1524.6,112.68673391308708,12698.29999999889,1484.9,146.82525516938546,21557.65555555515,40.6,9.753973549277339,95.14000000000196,43.61,11.77874262295318,138.73877777777398,83.6,111.74658831481159,12487.299999999985,140.7,95.81933231057535,9181.344444444469,298.6,298.6,298.6,298.8,309.8,310.0,309.8,310.1,1370.0,1637.0,1181.0,1654.0,30.6,56.0,29.1,65.9,0.0,207.0,0.0,207.0
8444,M23303,M,298.6,309.9,1668,32.3,6,0,0,0,0,0,0,298.6,0.0,0.0,298.64,0.05163977802093539,0.002666666674051482,309.88,0.08366600266658916,0.0070000000022057045,309.88,0.07888106384457533,0.006222222233251969,1564.4,122.82630011523952,15086.299999998888,1501.6,157.93683688248248,24944.04444444388,38.5,10.278132126023756,105.6400000000016,41.97,12.127842164027097,147.08455555555346,43.8,91.25897216164537,8328.199999999966,122.1,102.56970529568864,10520.544444444418,298.6,298.6,298.6,298.7,309.8,310.0,309.8,310.0,1370.0,1668.0,1181.0,1668.0,30.6,56.0,29.1,65.9,0.0,207.0,0.0,207.0
8445,M23304,M,298.6,309.9,1818,24.9,9,0,0,0,0,0,0,298.6,0.0,0.0,298.63,0.04830458923084876,0.0023333333407610296,309.9,0.07071067813492027,0.005000000002300292,309.88,0.07888106384457533,0.006222222233251969,1600.6,167.95475581238804,28208.799999998897,1518.0,182.17512941611176,33187.77777777707,36.559999999999995,11.973846499767784,143.37300000000124,41.55,12.683081469246892,160.86055555555387,4.2,3.4928498393073784,12.19999999994958,103.5,104.72318007224746,10966.944444444367,298.6,298.6,298.6,298.7,309.8,310.0,309.8,310.0,1370.0,1818.0,1181.0,1818.0,24.9,56.0,24.9,65.9,0.0,9.0,0.0,207.0
8446,M23305,M,298.6,310.0,1541,36.9,12,0,0,0,0,0,0,298.6,0.0,0.0,298.62,0.04216370222416951,0.0017777777852484365,309.93999999999994,0.05477225577325183,0.0030000000024905187,309.88,0.07888106384457533,0.006222222233251968,1634.8,119.75266176582006,14340.699999998904,1520.2,182.32132806302704,33241.06666666593,32.739999999999995,5.539223772334938,30.6830000000005,41.43,12.724957978537846,161.924555555554,6.6,3.9749213828641445,15.799999999950604,84.9,102.56970529568814,10520.544444444315,298.6,298.6,298.6,298.7,309.9,310.0,309.8,310.0,1517.0,1818.0,1181.0,1818.0,24.9,39.0,24.9,65.9,2.0,12.0,0.0,207.0
8447,L55626,L,298.5,309.9,1482,42.1,15,0,0,0,0,0,0,298.58000000000004,0.04472135942971728,0.0019999999892419624,298.6,0.047140452159248135,0.002222222229778362,309.94,0.05477225577325183,0.0030000000024905187,309.88,0.07888106384457533,0.006222222233251968,1605.2,138.11842744543142,19076.699999998906,1531.3,175.47905857964696,30792.899999999165,35.04,6.695371535620778,44.828000000000934,40.510000000000005,12.256014396568254,150.2098888888883,9.2,4.43846820422899,19.699999999951714,66.3,95.81933231057427,9181.344444444263,298.5,298.6,298.5,298.7,309.9,310.0,309.8,310.0,1482.0,1818.0,1181.0,1818.0,24.9,42.1,24.9,65.9,4.0,15.0,0.0,207.0
8448,L55627,L,298.6,310.1,1439,49.9,17,0,0,0,0,0,0,298.58000000000004,0.04472135942971728,0.0019999999892419624,298.59000000000003,0.031622776721830025,0.0010000000075987149,309.96,0.08944271911443633,0.008000000002583954,309.90999999999997,0.09944289265657834,0.009888888899907763,1589.6,154.05615859159576,23733.2999999989,1557.1,131.77796983309565,17365.433333332265,37.22,9.495893849448892,90.1720000000013,38.910000000000004,9.248477352155563,85.53433333333436,11.8,4.438468204229115,19.699999999952823,47.7,83.6102731593286,6990.677777777544,298.5,298.6,298.5,298.6,309.9,310.1,309.8,310.1,1439.0,1818.0,1370.0,1818.0,24.9,49.9,24.9,56.0,6.0,17.0,0.0,207.0
8449,L55628,L,298.5,310.0,1492,41.2,19,0,0,0,0,0,0,298.56,0.05477225565103596,0.0029999999891024403,298.58000000000004,0.04216370222619091,0.0017777777854188963,309.97999999999996,0.08366600266939639,0.007000000002675443,309.92999999999995,0.09486832986308197,0.00900000001101053,1554.4,151.75407737520234,23029.2999999989,1559.4,130.26144650065635,16968.044444443356,39.0,9.171695590238569,84.12000000000162,38.75,9.187340323631394,84.40722222222341,14.4,3.974921382864563,15.79999999995393,29.1,62.83744460466354,3948.544444444159,298.5,298.6,298.5,298.6,309.9,310.1,309.8,310.1,1439.0,1818.0,1370.0,1818.0,24.9,49.9,24.9,56.0,9.0,19.0,0.0,207.0
8450,L55629,L,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,298.52000000000004,0.08366600258663869,0.006999999988827432,298.56,0.0699205899332575,0.00488888889661475,309.98,0.08366600266939639,0.007000000002675443,309.94,0.0843274043364217,0.007111111122118354,1535.8,111.81100124763623,12501.699999998911,1568.2,138.78024194947346,19259.955555554392,39.58,8.08436763142311,65.3570000000017,38.07,9.762291397686058,95.3023333333352,16.8,3.4928498393081475,12.19999999995495,10.5,7.41245198595629,54.94444444410734,298.4,298.6,298.4,298.6,309.9,310.1,309.8,310.1,1439.0,1725.0,1370.0,1818.0,27.8,49.9,24.9,56.0,12.0,21.0,0.0,21.0
8451,L55630,L,298.4,310.0,1559,44.2,23,0,0,0,0,0,0,298.47999999999996,0.08366600258500811,0.0069999999885545835,298.54,0.0843274043174659,0.0071111111189213665,309.98,0.08366600266939639,0.007000000002675443,309.96,0.06992058995667168,0.004888888899889017,1539.4,112.30894888653758,12613.29999999891,1587.1,120.44772955748991,14507.655555554227,41.04,8.13836592934982,66.23300000000197,36.89,7.887324571037505,62.20988888889196,19.0,3.1622776601614047,9.999999999955888,12.8,7.360555534567148,54.17777777744706,298.4,298.6,298.4,298.6,309.9,310.1,309.9,310.1,1439.0,1725.0,1439.0,1818.0,27.8,49.9,24.9,49.9,15.0,23.0,2.0,23.0
8452,L55631,L,298.5,310.0,1435,42.5,25,0,0,0,0,0,0,298.47999999999996,0.08366600258500811,0.0069999999885545835,298.53000000000003,0.08232726028254624,0.006777777785630114,310.0,0.07071067813822374,0.005000000002767473,309.96999999999997,0.06749485585251878,0.00455555556655229,1530.0,120.01666550941543,14403.999999998909,1567.6,128.2620581292628,16451.15555555439,41.120000000000005,8.153342872711903,66.47700000000198,38.08,7.728993034887223,59.7373333333352,21.0,3.162277660161539,9.99999999995674,15.1,7.202622978988519,51.87777777745345,298.4,298.6,298.4,298.6,309.9,310.1,309.9,310.1,1435.0,1725.0,1435.0,1818.0,27.8,49.9,24.9,49.9,17.0,25.0,4.0,25.0
