Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,timestamp,Ambient_Temperature,Load_Density,Humidity,Shift,Day_Type,temp_diff,load_ratio,humidity_impact,Machine failure
1,300.4,310.6,1384,48.7,24,0,0,0,0,0,2025-01-06 01:05:00,27,62,60,1,1,10.200000000000044,0.62,37.2,0
1,300.4,310.5,1578,32.8,26,0,0,0,0,0,2025-01-06 01:06:00,27,74,73,2,1,10.100000000000025,0.74,54.02,0
1,300.5,310.5,1695,26.7,28,0,0,0,0,0,2025-01-06 01:07:00,20,74,52,1,1,10.0,0.74,38.48,0
1,300.5,310.6,1543,36.2,30,0,0,0,0,0,2025-01-06 01:08:00,40,44,84,2,0,10.100000000000025,0.44,36.96,0
2,300.4,310.5,1540,33.4,32,0,0,0,0,0,2025-01-06 01:09:00,26,46,90,0,1,10.100000000000025,0.46,41.4,0
1,300.2,310.4,1808,25.8,35,0,0,0,0,0,2025-01-06 01:10:00,25,41,80,2,1,10.199999999999989,0.41,32.8,0
2,300.3,310.4,1293,49.7,37,0,0,0,0,0,2025-01-06 01:11:00,40,51,90,2,0,10.099999999999966,0.51,45.9,0
1,300.2,310.3,1202,59.5,40,0,0,0,0,0,2025-01-06 01:12:00,27,52,62,2,1,10.100000000000025,0.52,32.24,0
2,300.2,310.3,1704,29.2,42,0,0,0,0,0,2025-01-06 01:13:00,38,41,40,2,0,10.100000000000025,0.41,16.4,0
2,300.2,310.3,1478,38.1,45,0,0,0,0,0,2025-01-06 01:14:00,40,97,62,0,0,10.100000000000025,0.97,60.14,0
1,300.2,310.3,1514,38.7,48,0,0,0,0,0,2025-01-06 01:15:00,39,80,67,1,0,10.100000000000025,0.8,53.6,0
2,300.1,310.3,1350,48.8,50,0,0,0,0,0,2025-01-06 01:16:00,27,42,71,2,0,10.199999999999989,0.42,29.82,0
1,300.1,310.2,1475,54.2,53,0,0,0,0,0,2025-01-06 01:17:00,33,86,47,0,0,10.099999999999966,0.86,40.42,0
0,300.0,310.1,1714,28.7,55,0,0,0,0,0,2025-01-06 01:18:00,37,84,65,0,1,10.100000000000025,0.84,54.6,0
1,300.0,310.1,1465,40.9,60,0,0,0,0,0,2025-01-06 01:19:00,35,57,53,0,1,10.100000000000025,0.57,30.21,0
1,299.9,310.2,1288,69.6,62,0,0,1,0,0,2025-01-06 01:20:00,28,73,63,0,1,10.300000000000011,0.73,45.99,1
1,300.0,310.2,1675,29.7,64,0,0,0,0,0,2025-01-06 01:21:00,34,48,87,2,0,10.199999999999989,0.48,41.76,0
1,300.0,310.2,1486,36.4,66,0,0,0,0,0,2025-01-06 01:22:00,29,75,68,1,0,10.199999999999989,0.75,51.0,0
2,300.0,310.2,1443,58.7,68,0,0,0,0,0,2025-01-06 01:23:00,35,32,43,0,1,10.199999999999989,0.32,13.76,0
2,300.1,310.3,1345,57.1,71,0,0,0,0,0,2025-01-06 01:24:00,23,49,57,1,0,10.199999999999989,0.49,27.93,0
2,300.2,310.4,1202,61.7,74,0,0,0,0,0,2025-01-06 01:25:00,39,54,53,1,0,10.199999999999989,0.54,28.62,0
2,300.1,310.4,1480,37.1,77,0,0,0,0,0,2025-01-06 01:26:00,32,85,66,1,0,10.299999999999956,0.85,56.1,0
2,300.2,310.4,1530,35.7,80,0,0,0,0,0,2025-01-06 01:27:00,24,90,80,0,1,10.199999999999989,0.9,72.0,0
2,300.2,310.6,1983,20.8,83,0,0,0,0,0,2025-01-06 01:28:00,26,84,86,0,0,10.400000000000034,0.84,72.24,0
1,300.3,310.6,1433,53.8,86,0,0,0,0,0,2025-01-06 01:29:00,28,64,42,0,0,10.300000000000011,0.64,26.88,0
1,300.3,310.6,1806,24.4,88,0,0,0,0,0,2025-01-06 01:30:00,27,88,69,1,0,10.300000000000011,0.88,60.72,0
1,300.2,310.5,1416,46.7,90,0,0,0,0,0,2025-01-06 01:31:00,35,68,75,0,1,10.300000000000011,0.68,51.00000000000001,0
2,300.1,310.4,1556,38.1,92,0,0,0,0,0,2025-01-06 01:32:00,25,86,62,0,0,10.299999999999956,0.86,53.32,0
1,300.1,310.5,1627,29.2,95,0,0,0,0,0,2025-01-06 01:33:00,35,96,57,1,1,10.399999999999975,0.96,54.72,0
1,300.1,310.6,1809,24.3,97,0,0,0,0,0,2025-01-06 01:34:00,25,63,85,0,0,10.5,0.63,53.55,0
2,300.1,310.5,1329,57.4,99,0,0,0,0,0,2025-01-06 01:35:00,33,70,86,2,0,10.399999999999975,0.7,60.2,0
0,300.0,310.4,1881,21.9,102,0,0,0,0,0,2025-01-06 01:36:00,40,51,79,2,1,10.399999999999975,0.51,40.29,0
1,300.1,310.5,1500,39.8,107,0,0,0,0,0,2025-01-06 01:37:00,20,56,49,2,1,10.399999999999975,0.56,27.44,0
1,300.1,310.5,1532,36.0,109,0,0,0,0,0,2025-01-06 01:38:00,28,50,51,2,1,10.399999999999975,0.5,25.5,0
1,300.1,310.5,1492,50.9,111,0,0,0,0,0,2025-01-06 01:39:00,32,70,80,1,0,10.399999999999975,0.7,56.0,0
1,300.2,310.6,1431,42.3,113,0,0,0,0,0,2025-01-06 01:40:00,38,60,47,0,1,10.400000000000034,0.6,28.2,0
1,300.1,310.4,1554,39.4,115,0,0,0,0,0,2025-01-06 01:41:00,36,56,71,2,1,10.299999999999956,0.56,39.760000000000005,0
1,300.1,310.5,1494,44.2,117,0,0,0,0,0,2025-01-06 01:42:00,30,66,56,2,1,10.399999999999975,0.66,36.96,0
1,300.1,310.6,1374,45.4,119,0,0,0,0,0,2025-01-06 01:43:00,27,95,80,0,0,10.5,0.95,76.0,0
1,300.1,310.5,1394,44.3,121,0,0,0,0,0,2025-01-06 01:44:00,24,83,84,1,1,10.399999999999975,0.83,69.72,0
2,300.0,310.5,1790,25.7,123,0,0,0,0,0,2025-01-06 01:45:00,29,38,53,2,0,10.5,0.38,20.14,0
1,300.1,310.5,1356,45.8,126,0,0,0,0,0,2025-01-06 01:46:00,26,71,76,0,0,10.399999999999975,0.71,53.96,0
2,300.0,310.4,1385,52.1,128,0,0,0,0,0,2025-01-06 01:47:00,29,65,48,0,0,10.399999999999975,0.65,31.200000000000003,0
1,300.0,310.4,1333,49.1,131,0,0,0,0,0,2025-01-06 01:48:00,23,39,65,2,1,10.399999999999975,0.39,25.35,0
1,300.0,310.4,1505,44.9,133,0,0,0,0,0,2025-01-06 01:49:00,28,88,87,2,1,10.399999999999975,0.88,76.56,0
1,300.0,310.5,1606,33.5,135,0,0,0,0,0,2025-01-06 01:50:00,33,69,90,0,1,10.5,0.69,62.1,0
0,300.0,310.5,1558,36.7,137,0,0,0,0,0,2025-01-06 01:51:00,21,83,63,0,1,10.5,0.83,52.29,0
1,300.0,310.5,1412,52.4,142,0,0,0,0,0,2025-01-06 01:52:00,28,68,62,2,0,10.5,0.68,42.16,0
1,299.9,310.4,1408,38.4,144,0,0,0,0,0,2025-01-06 01:53:00,40,36,70,2,1,10.5,0.36,25.2,0
1,299.9,310.3,1268,53.3,146,0,0,0,0,0,2025-01-06 01:54:00,20,33,78,2,1,10.400000000000034,0.33,25.74,0
1,299.9,310.4,1470,50.0,148,0,0,0,0,0,2025-01-06 01:55:00,29,44,83,2,0,10.5,0.44,36.52,0
1,299.9,310.4,1497,47.0,150,0,0,0,0,0,2025-01-06 01:56:00,29,77,41,1,1,10.5,0.77,31.57,0
1,299.9,310.3,1638,29.1,152,0,0,0,0,0,2025-01-06 01:57:00,39,35,89,0,0,10.400000000000034,0.35,31.15,0
0,299.9,310.3,1535,43.9,154,0,0,0,0,0,2025-01-06 01:58:00,22,64,57,2,0,10.400000000000034,0.64,36.48,0
1,299.8,310.2,1654,32.7,159,0,0,0,0,0,2025-01-06 01:59:00,25,100,55,0,1,10.399999999999975,1.0,55.0,0
0,299.8,310.2,1411,49.7,161,0,0,0,0,0,2025-01-06 02:00:00,25,97,68,2,0,10.399999999999975,0.97,65.96,0
1,299.8,310.2,1911,23.5,166,0,0,0,0,0,2025-01-06 02:01:00,40,87,50,1,0,10.399999999999975,0.87,43.5,0
0,299.8,310.2,1573,33.3,168,0,0,0,0,0,2025-01-06 02:02:00,21,48,41,0,0,10.399999999999975,0.48,19.68,0
1,299.9,310.2,1479,46.3,173,0,0,0,0,0,2025-01-06 02:03:00,37,91,53,1,1,10.300000000000011,0.91,48.23,0
2,299.9,310.4,1820,26.6,175,0,0,0,0,0,2025-01-06 02:04:00,21,100,43,0,1,10.5,1.0,43.0,0
1,299.9,310.4,1419,45.7,178,0,0,0,0,0,2025-01-06 02:05:00,31,39,78,1,1,10.5,0.39,30.42,0
2,299.9,310.5,1335,52.9,180,0,0,0,0,0,2025-01-06 02:06:00,24,54,73,2,0,10.600000000000025,0.54,39.42,0
2,299.9,310.5,1576,39.4,183,0,0,0,0,0,2025-01-06 02:07:00,39,73,85,2,1,10.600000000000025,0.73,62.05,0
1,300.0,310.5,1517,42.2,186,0,0,0,0,0,2025-01-06 02:08:00,26,87,78,1,1,10.5,0.87,67.86,0
2,299.9,310.4,1576,34.3,188,0,0,0,0,0,2025-01-06 02:09:00,35,54,48,2,0,10.5,0.54,25.92,0
0,299.8,310.2,1537,36.6,191,0,0,0,0,0,2025-01-06 02:10:00,39,69,79,1,1,10.399999999999975,0.69,54.51,0
1,299.8,310.3,1524,34.2,196,0,0,0,0,0,2025-01-06 02:11:00,20,99,80,1,1,10.5,0.99,79.2,0
2,299.8,310.3,1805,23.7,198,0,0,0,0,0,2025-01-06 02:12:00,20,39,46,0,0,10.5,0.39,17.94,0
2,299.9,310.4,1367,53.3,201,0,0,0,0,0,2025-01-06 02:13:00,36,95,90,1,1,10.5,0.95,85.5,0
1,299.8,310.4,1694,30.3,204,0,0,0,0,0,2025-01-06 02:14:00,20,54,56,0,0,10.599999999999966,0.54,30.24,0
1,299.9,310.4,1328,49.9,206,0,0,0,0,0,2025-01-06 02:15:00,40,100,62,1,1,10.5,1.0,62.0,0
0,299.9,310.5,1549,42.8,208,0,0,0,0,0,2025-01-06 02:16:00,39,40,84,0,1,10.600000000000025,0.4,33.6,0
1,299.9,310.5,1539,32.8,213,0,0,0,0,0,2025-01-06 02:17:00,32,65,50,0,1,10.600000000000025,0.65,32.5,0
1,299.8,310.5,1496,38.8,215,0,0,0,0,0,2025-01-06 02:18:00,28,78,61,2,0,10.699999999999989,0.78,47.58,0
1,299.8,310.4,1579,36.4,0,0,0,0,0,0,2025-01-06 02:19:00,34,77,57,0,1,10.599999999999966,0.77,43.89,0
1,299.7,310.3,1386,46.6,2,0,0,0,0,0,2025-01-06 02:20:00,22,36,88,0,1,10.600000000000025,0.36,31.68,0
1,299.7,310.3,1505,37.7,4,0,0,0,0,0,2025-01-06 02:21:00,33,80,67,1,0,10.600000000000025,0.8,53.6,0
2,299.7,310.3,1661,34.5,6,0,0,0,0,0,2025-01-06 02:22:00,30,46,55,0,1,10.600000000000025,0.46,25.3,0
1,299.6,310.2,1468,48.0,9,0,0,0,0,0,2025-01-06 02:23:00,31,61,81,2,0,10.599999999999966,0.61,49.41,0
1,299.6,310.1,1384,49.8,11,0,0,0,0,0,2025-01-06 02:24:00,32,55,43,1,1,10.5,0.55,23.65,0
1,299.6,310.2,1381,60.5,13,0,0,0,0,0,2025-01-06 02:25:00,32,51,75,0,1,10.599999999999966,0.51,38.25,0
1,299.6,310.2,1469,47.0,15,0,0,0,0,0,2025-01-06 02:26:00,20,42,61,1,1,10.599999999999966,0.42,25.62,0
1,299.6,310.2,1627,36.6,17,0,0,0,0,0,2025-01-06 02:27:00,29,41,50,1,1,10.599999999999966,0.41,20.5,0
0,299.7,310.3,1462,40.4,19,0,0,0,0,0,2025-01-06 02:28:00,22,100,60,1,1,10.600000000000025,1.0,60.0,0
1,299.7,310.2,1633,36.5,24,0,0,0,0,0,2025-01-06 02:29:00,23,30,79,1,1,10.5,0.3,23.7,0
1,299.7,310.2,1469,39.5,26,0,0,0,0,0,2025-01-06 02:30:00,35,62,80,1,0,10.5,0.62,49.6,0
1,299.7,310.2,1458,43.4,28,0,0,0,0,0,2025-01-06 02:31:00,27,43,55,0,1,10.5,0.43,23.65,0
2,299.7,310.2,1440,42.8,30,0,0,0,0,0,2025-01-06 02:32:00,35,93,81,1,0,10.5,0.93,75.33,0
1,299.8,310.3,1687,30.4,33,0,0,0,0,0,2025-01-06 02:33:00,36,72,48,1,1,10.5,0.72,34.56,0
2,299.7,310.3,1429,47.7,35,0,0,0,0,0,2025-01-06 02:34:00,38,87,74,2,0,10.600000000000025,0.87,64.38,0
1,299.6,310.2,1588,34.1,38,0,0,0,0,0,2025-01-06 02:35:00,34,70,73,2,0,10.599999999999966,0.7,51.1,0
1,299.6,310.2,1333,51.2,40,0,0,0,0,0,2025-01-06 02:36:00,35,97,48,1,0,10.599999999999966,0.97,46.56,0
1,299.6,310.1,1487,42.9,42,0,0,0,0,0,2025-01-06 02:37:00,34,68,52,0,1,10.5,0.68,35.36,0
2,299.5,310.1,1659,31.5,44,0,0,0,0,0,2025-01-06 02:38:00,21,30,45,2,1,10.600000000000025,0.3,13.5,0
2,299.4,310.0,1512,43.2,47,0,0,0,0,0,2025-01-06 02:39:00,30,70,43,2,0,10.600000000000025,0.7,30.1,0
1,299.5,310.1,1585,35.2,50,0,0,0,0,0,2025-01-06 02:40:00,20,74,85,1,0,10.600000000000025,0.74,62.9,0
1,299.5,310.0,1502,38.5,52,0,0,0,0,0,2025-01-06 02:41:00,34,42,67,0,0,10.5,0.42,28.14,0
1,299.5,310.0,1594,35.1,54,0,0,0,0,0,2025-01-06 02:42:00,38,100,50,0,0,10.5,1.0,50.0,0
1,299.5,310.0,1412,48.9,56,0,0,0,0,0,2025-01-06 02:43:00,23,38,73,2,0,10.5,0.38,27.74,0
1,299.5,309.9,1402,51.7,58,0,0,0,0,0,2025-01-06 02:44:00,30,92,74,2,0,10.399999999999975,0.92,68.08,0
1,299.6,310.1,2057,20.4,60,0,0,0,0,0,2025-01-06 02:45:00,24,52,44,2,1,10.5,0.52,22.880000000000003,0
0,299.6,310.1,1531,36.8,62,0,0,0,0,0,2025-01-06 02:46:00,22,83,78,2,1,10.5,0.83,64.74,0
2,299.5,310.1,1359,61.1,67,0,0,0,0,0,2025-01-06 02:47:00,32,76,50,2,0,10.600000000000025,0.76,38.0,0
2,299.6,310.2,1620,30.0,70,0,0,0,0,0,2025-01-06 02:48:00,29,68,51,1,1,10.599999999999966,0.68,34.68,0
2,299.6,310.1,1646,29.6,73,0,0,0,0,0,2025-01-06 02:49:00,30,55,82,1,0,10.5,0.55,45.1,0
2,299.6,310.1,1455,46.1,76,0,0,0,0,0,2025-01-06 02:50:00,37,30,58,1,0,10.5,0.3,17.4,0
1,299.6,310.2,1512,44.0,79,0,0,0,0,0,2025-01-06 02:51:00,21,43,52,2,1,10.599999999999966,0.43,22.36,0
1,299.6,310.2,1473,42.7,81,0,0,0,0,0,2025-01-06 02:52:00,26,94,43,1,0,10.599999999999966,0.94,40.42,0
1,299.6,310.1,1553,38.0,83,0,0,0,0,0,2025-01-06 02:53:00,28,98,53,2,1,10.5,0.98,51.94,0
1,299.5,310.0,1379,50.4,85,0,0,0,0,0,2025-01-06 02:54:00,29,96,83,0,0,10.5,0.96,79.67999999999999,0
2,299.4,309.9,1567,40.6,87,0,0,0,0,0,2025-01-06 02:55:00,37,78,41,0,0,10.5,0.78,31.98,0
1,299.5,310.0,1481,43.1,90,0,0,0,0,0,2025-01-06 02:56:00,26,79,47,1,1,10.5,0.79,37.13,0
1,299.5,310.0,1349,52.7,92,0,0,0,0,0,2025-01-06 02:57:00,26,87,61,0,1,10.5,0.87,53.07,0
1,299.5,310.0,1388,52.4,94,0,0,0,0,0,2025-01-06 02:58:00,22,82,90,0,1,10.5,0.82,73.8,0
2,299.6,310.1,1357,48.7,96,0,0,0,0,0,2025-01-06 02:59:00,31,86,52,0,0,10.5,0.86,44.72,0
1,299.6,310.2,1743,24.8,99,0,0,0,0,0,2025-01-06 03:00:00,26,47,60,1,1,10.599999999999966,0.47,28.2,0
1,299.7,310.3,1495,43.1,101,0,0,0,0,0,2025-01-06 03:01:00,36,45,60,0,0,10.600000000000025,0.45,27.0,0
1,299.8,310.4,1698,28.3,103,0,0,0,0,0,2025-01-06 03:02:00,20,31,67,1,0,10.599999999999966,0.31,20.77,0
2,299.7,310.4,1410,44.5,105,0,0,0,0,0,2025-01-06 03:03:00,24,42,72,2,1,10.699999999999989,0.42,30.24,0
1,299.7,310.4,1614,36.2,108,0,0,0,0,0,2025-01-06 03:04:00,35,74,68,2,0,10.699999999999989,0.74,50.32,0
2,299.8,310.5,1375,53.9,110,0,0,0,0,0,2025-01-06 03:05:00,34,72,76,1,1,10.699999999999989,0.72,54.72,0
2,299.8,310.6,1574,31.8,113,0,0,0,0,0,2025-01-06 03:06:00,21,83,61,1,1,10.800000000000011,0.83,50.63,0
0,299.8,310.6,1423,44.6,116,0,0,0,0,0,2025-01-06 03:07:00,28,60,65,0,0,10.800000000000011,0.6,39.0,0
2,299.8,310.6,1694,31.3,121,0,0,0,0,0,2025-01-06 03:08:00,26,38,50,2,0,10.800000000000011,0.38,19.0,0
1,299.8,310.6,1707,32.5,124,0,0,0,0,0,2025-01-06 03:09:00,23,77,50,0,1,10.800000000000011,0.77,38.5,0
2,299.7,310.5,1490,41.2,126,0,0,0,0,0,2025-01-06 03:10:00,39,47,84,2,1,10.800000000000011,0.47,39.48,0
1,299.7,310.6,1675,31.3,129,0,0,0,0,0,2025-01-06 03:11:00,37,40,73,0,0,10.900000000000034,0.4,29.200000000000003,0
2,299.7,310.5,1492,39.3,131,0,0,0,0,0,2025-01-06 03:12:00,40,91,58,0,1,10.800000000000011,0.91,52.78,0
2,299.7,310.5,1594,35.4,134,0,0,0,0,0,2025-01-06 03:13:00,23,48,87,2,0,10.800000000000011,0.48,41.76,0
1,299.7,310.6,1479,38.0,137,0,0,0,0,0,2025-01-06 03:14:00,32,53,76,0,0,10.900000000000034,0.53,40.28,0
2,299.7,310.6,1572,38.0,139,0,0,0,0,0,2025-01-06 03:15:00,20,42,53,2,1,10.900000000000034,0.42,22.26,0
1,299.7,310.6,1616,35.1,142,0,0,0,0,0,2025-01-06 03:16:00,22,75,68,1,0,10.900000000000034,0.75,51.0,0
1,299.7,310.6,1737,26.1,144,0,0,0,0,0,2025-01-06 03:17:00,35,82,58,0,1,10.900000000000034,0.82,47.56,0
2,299.7,310.7,1498,37.8,146,0,0,0,0,0,2025-01-06 03:18:00,23,58,76,2,1,11.0,0.58,44.08,0
1,299.6,310.6,1642,35.1,149,0,0,0,0,0,2025-01-06 03:19:00,35,65,60,2,0,11.0,0.65,39.0,0
2,299.6,310.6,1633,34.2,151,0,0,0,0,0,2025-01-06 03:20:00,38,100,63,0,0,11.0,1.0,63.0,0
1,299.8,310.8,1409,51.9,154,0,0,0,0,0,2025-01-06 03:21:00,20,46,65,2,0,11.0,0.46,29.9,0
2,299.8,310.8,1463,43.5,156,0,0,0,0,0,2025-01-06 03:22:00,24,77,80,0,1,11.0,0.77,61.6,0
1,299.8,310.8,1376,48.6,159,0,0,0,0,0,2025-01-06 03:23:00,38,53,51,0,1,11.0,0.53,27.03,0
1,299.8,310.8,1553,32.2,161,0,0,0,0,0,2025-01-06 03:24:00,30,83,87,1,1,11.0,0.83,72.21,0
2,299.8,310.8,1530,35.2,163,0,0,0,0,0,2025-01-06 03:25:00,32,30,58,1,1,11.0,0.3,17.4,0
1,299.8,310.9,1545,40.7,166,0,0,0,0,0,2025-01-06 03:26:00,39,96,86,1,1,11.099999999999966,0.96,82.56,0
0,299.8,310.9,1427,47.2,168,0,0,0,0,0,2025-01-06 03:27:00,24,35,88,0,1,11.099999999999966,0.35,30.8,0
1,299.9,310.9,1292,51.1,173,0,0,0,0,0,2025-01-06 03:28:00,40,84,69,0,0,11.0,0.84,57.96,0
1,299.8,310.9,2084,17.6,175,0,0,0,0,0,2025-01-06 03:29:00,23,67,54,2,0,11.099999999999966,0.67,36.18,0
1,299.9,311.0,1747,27.6,177,0,0,0,0,0,2025-01-06 03:30:00,23,62,42,1,0,11.100000000000025,0.62,26.04,0
1,300.0,311.1,1425,47.8,179,0,0,0,0,0,2025-01-06 03:31:00,23,37,88,1,1,11.100000000000025,0.37,32.56,0
1,300.0,311.0,1637,33.6,181,0,0,0,0,0,2025-01-06 03:32:00,23,49,52,2,0,11.0,0.49,25.48,0
2,300.1,311.1,1616,35.2,183,0,0,0,0,0,2025-01-06 03:33:00,39,84,48,1,1,11.0,0.84,40.32,0
1,300.1,311.1,1619,33.4,186,0,0,0,0,0,2025-01-06 03:34:00,40,77,52,1,0,11.0,0.77,40.04,0
1,300.1,311.2,1489,39.1,188,0,0,0,0,0,2025-01-06 03:35:00,37,85,55,1,0,11.099999999999966,0.85,46.75,0
2,300.1,311.2,1452,42.4,190,0,0,0,0,0,2025-01-06 03:36:00,37,39,90,2,0,11.099999999999966,0.39,35.1,0
2,300.1,311.3,1495,41.0,193,0,0,0,0,0,2025-01-06 03:37:00,35,81,53,1,0,11.199999999999989,0.81,42.93,0
2,300.2,311.4,1427,39.7,196,0,0,0,0,0,2025-01-06 03:38:00,28,79,47,0,1,11.199999999999989,0.79,37.13,0
1,300.1,311.4,1572,36.2,199,0,0,0,0,0,2025-01-06 03:39:00,37,63,58,1,1,11.299999999999956,0.63,36.54,0
1,300.1,311.3,1547,40.0,201,0,0,0,0,0,2025-01-06 03:40:00,21,65,71,0,0,11.199999999999989,0.65,46.15,0
2,300.1,311.4,1342,48.5,203,0,0,0,0,0,2025-01-06 03:41:00,40,90,74,1,0,11.299999999999956,0.9,66.60000000000001,0
1,300.0,311.2,1351,44.1,206,0,0,0,0,0,2025-01-06 03:42:00,23,45,62,0,1,11.199999999999989,0.45,27.9,0
1,300.0,311.3,1407,47.3,208,0,0,0,0,0,2025-01-06 03:43:00,31,47,60,1,1,11.300000000000011,0.47,28.2,0
2,300.1,311.4,1575,29.8,210,0,0,0,0,0,2025-01-06 03:44:00,26,100,57,0,0,11.299999999999956,1.0,57.0,0
2,300.0,311.4,1791,24.1,213,0,0,0,0,0,2025-01-06 03:45:00,34,76,87,0,0,11.399999999999975,0.76,66.12,0
2,300.0,311.4,1692,29.0,216,1,0,0,0,0,2025-01-06 03:46:00,26,61,53,1,0,11.399999999999975,0.61,32.33,1
1,300.0,311.4,1634,31.9,0,0,0,0,0,0,2025-01-06 03:47:00,40,72,55,2,0,11.399999999999975,0.72,39.6,0
2,300.0,311.4,1864,23.3,2,0,0,0,0,0,2025-01-06 03:48:00,36,69,63,1,0,11.399999999999975,0.69,43.47,0
1,300.0,311.4,1590,33.6,5,0,0,0,0,0,2025-01-06 03:49:00,35,94,88,2,0,11.399999999999975,0.94,82.72,0
2,300.0,311.4,1384,46.1,7,0,0,0,0,0,2025-01-06 03:50:00,38,64,71,2,1,11.399999999999975,0.64,45.44,0
2,300.0,311.4,1352,61.8,10,0,0,0,0,0,2025-01-06 03:51:00,28,98,50,2,1,11.399999999999975,0.98,49.0,0
1,300.1,311.4,1484,43.1,13,0,0,0,0,0,2025-01-06 03:52:00,33,79,84,2,1,11.299999999999956,0.79,66.36,0
2,300.1,311.4,1913,21.9,15,0,0,0,0,0,2025-01-06 03:53:00,36,41,50,2,1,11.299999999999956,0.41,20.5,0
1,300.0,311.4,1508,38.2,18,0,0,0,0,0,2025-01-06 03:54:00,24,87,43,2,0,11.399999999999975,0.87,37.41,0
1,299.9,311.3,1504,40.7,20,0,0,0,0,0,2025-01-06 03:55:00,21,92,65,1,1,11.400000000000034,0.92,59.8,0
1,300.0,311.4,1487,41.2,22,0,0,0,0,0,2025-01-06 03:56:00,39,78,85,0,1,11.399999999999975,0.78,66.3,0
1,299.8,311.3,1727,30.0,24,0,0,0,0,0,2025-01-06 03:57:00,35,65,44,0,1,11.5,0.65,28.6,0
1,299.9,311.3,1647,27.5,26,0,0,0,0,0,2025-01-06 03:58:00,33,83,75,1,0,11.400000000000034,0.83,62.25,0
1,300.0,311.3,1493,41.4,28,0,0,0,0,0,2025-01-06 03:59:00,33,76,72,1,0,11.300000000000011,0.76,54.72,0
1,300.0,311.4,1655,29.6,30,0,0,0,0,0,2025-01-06 04:00:00,20,61,53,1,0,11.399999999999975,0.61,32.33,0
2,299.9,311.4,1337,54.8,32,0,0,0,0,0,2025-01-06 04:01:00,22,82,71,2,1,11.5,0.82,58.22,0
1,300.0,311.5,1601,36.9,35,0,0,0,0,0,2025-01-06 04:02:00,26,61,46,2,1,11.5,0.61,28.06,0
0,300.1,311.6,1589,37.9,37,0,0,0,0,0,2025-01-06 04:03:00,34,91,49,0,0,11.5,0.91,44.59,0
1,300.2,311.7,1286,55.1,42,0,0,0,0,0,2025-01-06 04:04:00,38,66,41,1,0,11.5,0.66,27.06,0
1,300.2,311.7,1553,41.3,44,0,0,0,0,0,2025-01-06 04:05:00,39,67,49,0,1,11.5,0.67,32.830000000000005,0
1,300.2,311.8,1379,51.0,46,0,0,0,0,0,2025-01-06 04:06:00,21,59,74,0,0,11.600000000000025,0.59,43.66,0
2,300.3,311.9,1677,30.8,48,0,0,0,0,0,2025-01-06 04:07:00,38,87,60,2,0,11.599999999999966,0.87,52.2,0
1,300.3,311.8,1488,38.4,51,0,0,0,0,0,2025-01-06 04:08:00,28,61,79,2,1,11.5,0.61,48.19,0
1,300.3,311.8,1418,45.9,53,0,0,0,0,0,2025-01-06 04:09:00,38,95,81,0,1,11.5,0.95,76.95,0
1,300.3,311.8,1451,41.0,55,0,0,0,0,0,2025-01-06 04:10:00,24,80,47,2,1,11.5,0.8,37.6,0
1,300.3,311.8,1508,43.1,57,0,0,0,0,0,2025-01-06 04:11:00,37,40,85,2,0,11.5,0.4,34.0,0
1,300.3,311.7,1579,33.6,59,0,0,0,0,0,2025-01-06 04:12:00,35,88,57,2,1,11.399999999999975,0.88,50.16,0
0,300.3,311.7,1432,47.7,61,0,0,0,0,0,2025-01-06 04:13:00,23,49,48,0,1,11.399999999999975,0.49,23.52,0
1,300.2,311.6,1446,47.3,66,0,0,0,0,0,2025-01-06 04:14:00,31,66,80,0,0,11.400000000000034,0.66,52.8,0
2,300.2,311.7,1597,39.5,68,0,0,0,0,0,2025-01-06 04:15:00,26,78,69,0,0,11.5,0.78,53.82,0
2,300.2,311.7,1397,50.2,71,0,0,0,0,0,2025-01-06 04:16:00,33,48,43,1,0,11.5,0.48,20.64,0
1,300.1,311.6,1530,36.6,74,0,0,0,0,0,2025-01-06 04:17:00,31,84,74,0,1,11.5,0.84,62.16,0
2,300.1,311.6,1433,51.4,76,0,0,0,0,0,2025-01-06 04:18:00,22,69,53,2,1,11.5,0.69,36.57,0
1,300.0,311.5,1591,32.0,79,0,0,0,0,0,2025-01-06 04:19:00,24,36,53,0,0,11.5,0.36,19.08,0
1,300.0,311.5,1445,41.6,81,0,0,0,0,0,2025-01-06 04:20:00,36,34,87,1,1,11.5,0.34,29.58,0
1,300.0,311.5,1749,28.3,83,0,0,0,0,0,2025-01-06 04:21:00,29,71,76,2,1,11.5,0.71,53.96,0
1,300.0,311.3,1703,30.4,85,0,0,0,0,0,2025-01-06 04:22:00,29,77,59,0,1,11.300000000000011,0.77,45.43,0
0,300.1,311.4,1518,46.9,87,0,0,0,0,0,2025-01-06 04:23:00,30,36,68,0,1,11.299999999999956,0.36,24.48,0
1,300.1,311.3,1535,42.3,92,0,0,0,0,0,2025-01-06 04:24:00,36,40,62,2,0,11.199999999999989,0.4,24.8,0
2,300.1,311.4,1390,52.1,94,0,0,0,0,0,2025-01-06 04:25:00,24,78,86,0,1,11.299999999999956,0.78,67.08,0
